SubPathway	Sample	Genus	GeneCountPerGenome	OTUAbundanceInSample	CountContributedByOTU	ContributionPercentOfSample	ContributionPercentOfAllSamples
Protein_export	NoAbx36	unknownRikenellaceae	13	6.66666666667	86.66666666671	0.8709693653077	0.034840681386729
Protein_export	NoAbx6wkrec37	unknownRikenellaceae	13	14.6666666667	190.6666666671	1.8290378002002	0.07664949905078
Protein_export	NoAbx6wkrec38	unknownRikenellaceae	13	10.3333333333	134.3333333329	1.2464035635248	0.05400305614944
Protein_export	NoAbx6wkrec39	unknownRikenellaceae	13	11.3333333333	147.3333333329	1.4193493972679	0.0592291583575
Protein_export	NoAbx6wkrec40	unknownRikenellaceae	13	4.66666666667	60.66666666671	0.534295061182	0.024388476970684
Protein_export	NoAbx6wkrec41	unknownRikenellaceae	13	15.6666666667	203.6666666671	1.8252159273166	0.08187560125881
Protein_export	NoAbx6wkrec42	unknownRikenellaceae	13	4.33333333333	56.33333333329	0.5178565704128	0.022646442901387
Protein_export	NoAbx6wkrec43	unknownRikenellaceae	13	5.66666666667	73.66666666671	0.7410946552238	0.029614579178717
Protein_export	NoAbx6wkrec44	unknownRikenellaceae	13	7.66666666667	99.66666666671	0.9055386494556	0.04006678359472
Biotin_metabolism	Cef6wkrec13	unknownRikenellaceae	1	5.66666666667	5.66666666667	0.0437130367704	0.00161128277065
Biotin_metabolism	NoAbx29	unknownRikenellaceae	1	2	2	0.0160342063068	0.000568688036699
Biotin_metabolism	NoAbx31	unknownRikenellaceae	1	6	6	0.0444554210916	0.0017060641101
Biotin_metabolism	NoAbx32	unknownRikenellaceae	1	4.33333333333	4.33333333333	0.0306784660767	0.00123215741285
Biotin_metabolism	NoAbx33	unknownRikenellaceae	1	7.66666666667	7.66666666667	0.0590046177527	0.00217997080735
Biotin_metabolism	NoAbx34	unknownRikenellaceae	1	8.33333333333	8.33333333333	0.0631233430122	0.00236953348625
Biotin_metabolism	NoAbx35	unknownRikenellaceae	1	6	6	0.0426136363636	0.0017060641101
Biotin_metabolism	NoAbx36	unknownRikenellaceae	1	6.66666666667	6.66666666667	0.0502260170768	0.001895626789
Biotin_metabolism	NoAbx6wkrec37	unknownRikenellaceae	1	14.6666666667	14.6666666667	0.113329040567	0.0041703789358
Biotin_metabolism	NoAbx6wkrec38	unknownRikenellaceae	1	10.3333333333	10.3333333333	0.0852819807428	0.00293822152295
Biotin_metabolism	NoAbx6wkrec39	unknownRikenellaceae	1	11.3333333333	11.3333333333	0.0893326326852	0.0032225655413
Biotin_metabolism	NoAbx6wkrec40	unknownRikenellaceae	1	4.66666666667	4.66666666667	0.0359389038634	0.0013269387523
Biotin_metabolism	NoAbx6wkrec41	unknownRikenellaceae	1	15.6666666667	15.6666666667	0.115678070391	0.00445472295414
Biotin_metabolism	NoAbx6wkrec42	unknownRikenellaceae	1	4.33333333333	4.33333333333	0.0292628024761	0.00123215741285
Biotin_metabolism	NoAbx6wkrec43	unknownRikenellaceae	1	5.66666666667	5.66666666667	0.0447133087849	0.00161128277065
Biotin_metabolism	NoAbx6wkrec44	unknownRikenellaceae	1	7.66666666667	7.66666666667	0.0591031735835	0.00217997080735
Mismatch_repair	Cef6wkrec13	unknownRikenellaceae	5	5.66666666667	28.33333333335	0.2251192534814	0.0084565143252
Mismatch_repair	NoAbx29	unknownRikenellaceae	5	2	10	0.0821683976694	0.002984652114778
Mismatch_repair	NoAbx31	unknownRikenellaceae	5	6	30	0.2340861317564	0.00895395634434
Mismatch_repair	NoAbx32	unknownRikenellaceae	5	4.33333333333	21.66666666665	0.1637914384293	0.00646674624869
Mismatch_repair	NoAbx33	unknownRikenellaceae	5	7.66666666667	38.33333333335	0.3006320008376	0.01144116643999
Mismatch_repair	NoAbx34	unknownRikenellaceae	5	8.33333333333	41.66666666665	0.3316425578565	0.01243605047824
Mismatch_repair	NoAbx35	unknownRikenellaceae	5	6	30	0.2287600552838	0.00895395634434
Mismatch_repair	NoAbx36	unknownRikenellaceae	5	6.66666666667	33.33333333335	0.2709885919059	0.00994884038259
Mismatch_repair	NoAbx6wkrec37	unknownRikenellaceae	5	14.6666666667	73.3333333335	0.581624800252	0.02188744884172
Mismatch_repair	NoAbx6wkrec38	unknownRikenellaceae	5	10.3333333333	51.6666666665	0.430415452195	0.01542070259303
Mismatch_repair	NoAbx6wkrec39	unknownRikenellaceae	5	11.3333333333	56.6666666665	0.459920114967	0.01691302865043
Mismatch_repair	NoAbx6wkrec40	unknownRikenellaceae	5	4.66666666667	23.33333333335	0.1840505857138	0.0069641882678
Mismatch_repair	NoAbx6wkrec41	unknownRikenellaceae	5	15.6666666667	78.3333333335	0.602483984903	0.02337977489912
Mismatch_repair	NoAbx6wkrec42	unknownRikenellaceae	5	4.33333333333	21.66666666665	0.1628355989098	0.00646674624869
Mismatch_repair	NoAbx6wkrec43	unknownRikenellaceae	5	5.66666666667	28.33333333335	0.2346392915366	0.0084565143252
Mismatch_repair	NoAbx6wkrec44	unknownRikenellaceae	5	7.66666666667	38.33333333335	0.303308663786	0.01144116643999
beta-Lactam_resistance	Cef6wkrec13	unknownRikenellaceae	3	5.66666666667	16.99999999997	0.249508972028	0.0124712856644
beta-Lactam_resistance	NoAbx29	unknownRikenellaceae	3	2	6	0.0533166238803	0.00440163023449
beta-Lactam_resistance	NoAbx31	unknownRikenellaceae	3	6	18	0.19375	0.01320489070348
beta-Lactam_resistance	NoAbx32	unknownRikenellaceae	3	4.33333333333	13	0.1349382718874	0.00953686550807
beta-Lactam_resistance	NoAbx33	unknownRikenellaceae	3	7.66666666667	22.99999999997	0.298168658637	0.01687291589889
beta-Lactam_resistance	NoAbx34	unknownRikenellaceae	3	8.33333333333	25.00000000003	0.404568878834	0.01834012597706
beta-Lactam_resistance	NoAbx35	unknownRikenellaceae	3	6	18	0.239591453617	0.01320489070348
beta-Lactam_resistance	NoAbx36	unknownRikenellaceae	3	6.66666666667	19.99999999997	0.2627080274	0.01467210078165
beta-Lactam_resistance	NoAbx6wkrec37	unknownRikenellaceae	3	14.6666666667	44	0.603908771547	0.0322786217196
beta-Lactam_resistance	NoAbx6wkrec38	unknownRikenellaceae	3	10.3333333333	31	0.353419278147	0.0227417562116
beta-Lactam_resistance	NoAbx6wkrec39	unknownRikenellaceae	3	11.3333333333	34	0.481460042902	0.0249425713288
beta-Lactam_resistance	NoAbx6wkrec40	unknownRikenellaceae	3	4.66666666667	14	0.1435245034669	0.01027047054715
beta-Lactam_resistance	NoAbx6wkrec41	unknownRikenellaceae	3	15.6666666667	47	0.558551243175	0.0344794368369
beta-Lactam_resistance	NoAbx6wkrec42	unknownRikenellaceae	3	4.33333333333	13	0.1581744235122	0.00953686550807
beta-Lactam_resistance	NoAbx6wkrec43	unknownRikenellaceae	3	5.66666666667	16.99999999997	0.236587778266	0.0124712856644
beta-Lactam_resistance	NoAbx6wkrec44	unknownRikenellaceae	3	7.66666666667	22.99999999997	0.289821492053	0.01687291589889
Legionellosis	Cef6wkrec13	unknownRikenellaceae	1	5.66666666667	5.66666666667	0.0451767207016	0.00170023803332
Legionellosis	NoAbx29	unknownRikenellaceae	1	2	2	0.016348773842	0.000600084011762
Legionellosis	NoAbx31	unknownRikenellaceae	1	6	6	0.0477833820016	0.00180025203528
Legionellosis	NoAbx32	unknownRikenellaceae	1	4.33333333333	4.33333333333	0.0338409475465	0.00130018202548
Legionellosis	NoAbx33	unknownRikenellaceae	1	7.66666666667	7.66666666667	0.0590046177527	0.00230032204509
Legionellosis	NoAbx34	unknownRikenellaceae	1	8.33333333333	8.33333333333	0.0679624847084	0.00250035004901
Legionellosis	NoAbx35	unknownRikenellaceae	1	6	6	0.04569687738	0.00180025203528
Legionellosis	NoAbx36	unknownRikenellaceae	1	6.66666666667	6.66666666667	0.0565291124929	0.00200028003921
Legionellosis	NoAbx6wkrec37	unknownRikenellaceae	1	14.6666666667	14.6666666667	0.113945358021	0.00440061608625
Legionellosis	NoAbx6wkrec38	unknownRikenellaceae	1	10.3333333333	10.3333333333	0.0833557407905	0.00310043406077
Legionellosis	NoAbx6wkrec39	unknownRikenellaceae	1	11.3333333333	11.3333333333	0.0896860986547	0.00340047606665
Legionellosis	NoAbx6wkrec40	unknownRikenellaceae	1	4.66666666667	4.66666666667	0.0371402042711	0.00140019602744
Legionellosis	NoAbx6wkrec41	unknownRikenellaceae	1	15.6666666667	15.6666666667	0.120481927711	0.00470065809213
Legionellosis	NoAbx6wkrec42	unknownRikenellaceae	1	4.33333333333	4.33333333333	0.0354658300368	0.00130018202548
Legionellosis	NoAbx6wkrec43	unknownRikenellaceae	1	5.66666666667	5.66666666667	0.0483366505544	0.00170023803332
Legionellosis	NoAbx6wkrec44	unknownRikenellaceae	1	7.66666666667	7.66666666667	0.0580734755713	0.00230032204509
Lipoic_acid_metabolism	Cef6wkrec13	unknownRikenellaceae	2	5.66666666667	11.33333333334	0.253353204172	0.01270268250766
Lipoic_acid_metabolism	NoAbx29	unknownRikenellaceae	2	2	4	0.0545950864422	0.00448329970858
Lipoic_acid_metabolism	NoAbx31	unknownRikenellaceae	2	6	12	0.2	0.01344989912576
Lipoic_acid_metabolism	NoAbx32	unknownRikenellaceae	2	4.33333333333	8.66666666666	0.138814735718	0.00971381603526
Lipoic_acid_metabolism	NoAbx33	unknownRikenellaceae	2	7.66666666667	15.33333333334	0.308104487608	0.01718598221624
Lipoic_acid_metabolism	NoAbx34	unknownRikenellaceae	2	8.33333333333	16.66666666666	0.408496732026	0.01868041545244
Lipoic_acid_metabolism	NoAbx35	unknownRikenellaceae	2	6	12	0.251046025104	0.01344989912576
Lipoic_acid_metabolism	NoAbx36	unknownRikenellaceae	2	6.66666666667	13.33333333334	0.275103163686	0.01494433236196
Lipoic_acid_metabolism	NoAbx6wkrec37	unknownRikenellaceae	2	14.6666666667	29.3333333334	0.638606676342	0.0328775311962
Lipoic_acid_metabolism	NoAbx6wkrec38	unknownRikenellaceae	2	10.3333333333	20.6666666666	0.3672985782	0.023163715161
Lipoic_acid_metabolism	NoAbx6wkrec39	unknownRikenellaceae	2	11.3333333333	22.6666666666	0.497803806734	0.0254053650154
Lipoic_acid_metabolism	NoAbx6wkrec40	unknownRikenellaceae	2	4.66666666667	9.33333333334	0.1492537313432	0.01046103265336
Lipoic_acid_metabolism	NoAbx6wkrec41	unknownRikenellaceae	2	15.6666666667	31.3333333334	0.582403965304	0.0351191810506
Lipoic_acid_metabolism	NoAbx6wkrec42	unknownRikenellaceae	2	4.33333333333	8.66666666666	0.1670951156812	0.00971381603526
Lipoic_acid_metabolism	NoAbx6wkrec43	unknownRikenellaceae	2	5.66666666667	11.33333333334	0.242510699002	0.01270268250766
Lipoic_acid_metabolism	NoAbx6wkrec44	unknownRikenellaceae	2	7.66666666667	15.33333333334	0.296391752578	0.01718598221624
Nucleotide_excision_repair	Cef6wkrec13	unknownRikenellaceae	6	5.66666666667	33.99999999998	0.2303556633417	0.008937321197399
Nucleotide_excision_repair	NoAbx29	unknownRikenellaceae	6	2	12	0.0807243259795	0.003154348657903
Nucleotide_excision_repair	NoAbx31	unknownRikenellaceae	6	6	36	0.2324821275821	0.009463045973701
Nucleotide_excision_repair	NoAbx32	unknownRikenellaceae	6	4.33333333333	25.99999999999	0.1624459514801	0.006834422092133
Nucleotide_excision_repair	NoAbx33	unknownRikenellaceae	6	7.66666666667	45.99999999998	0.2964591593702	0.01209166985529
Nucleotide_excision_repair	NoAbx34	unknownRikenellaceae	6	8.33333333333	50.00000000002	0.3412896111182	0.01314311940793
Nucleotide_excision_repair	NoAbx35	unknownRikenellaceae	6	6	36	0.2279357129743	0.009463045973701
Nucleotide_excision_repair	NoAbx36	unknownRikenellaceae	6	6.66666666667	39.99999999998	0.2679664492272	0.010514495526345
Nucleotide_excision_repair	NoAbx6wkrec37	unknownRikenellaceae	6	14.6666666667	88.0000000001	0.5685024716941	0.02313189015796
Nucleotide_excision_repair	NoAbx6wkrec38	unknownRikenellaceae	6	10.3333333333	61.9999999999	0.4196219847307	0.01629746806582
Nucleotide_excision_repair	NoAbx6wkrec39	unknownRikenellaceae	6	11.3333333333	67.9999999999	0.4516392158241	0.01787464239477
Nucleotide_excision_repair	NoAbx6wkrec40	unknownRikenellaceae	6	4.66666666667	28.00000000001	0.1799037714756	0.007360146868424
Nucleotide_excision_repair	NoAbx6wkrec41	unknownRikenellaceae	6	15.6666666667	94.0000000001	0.5926920175072	0.0247090644869
Nucleotide_excision_repair	NoAbx6wkrec42	unknownRikenellaceae	6	4.33333333333	25.99999999999	0.1654311795078	0.006834422092133
Nucleotide_excision_repair	NoAbx6wkrec43	unknownRikenellaceae	6	5.66666666667	33.99999999998	0.2387337526425	0.008937321197399
Nucleotide_excision_repair	NoAbx6wkrec44	unknownRikenellaceae	6	7.66666666667	45.99999999998	0.2895381360166	0.01209166985529
Ribosome_biogenesis_in_eukaryotes	Cef6wkrec13	unknownRikenellaceae	1	5.66666666667	5.66666666667	0.0444676955271	0.00165070980522
Ribosome_biogenesis_in_eukaryotes	NoAbx29	unknownRikenellaceae	1	2	2	0.0162162162162	0.000582603460665
Ribosome_biogenesis_in_eukaryotes	NoAbx31	unknownRikenellaceae	1	6	6	0.0459535358693	0.00174781038199
Ribosome_biogenesis_in_eukaryotes	NoAbx32	unknownRikenellaceae	1	4.33333333333	4.33333333333	0.0320868814019	0.00126230749811
Ribosome_biogenesis_in_eukaryotes	NoAbx33	unknownRikenellaceae	1	7.66666666667	7.66666666667	0.0590046177527	0.00223331326588
Ribosome_biogenesis_in_eukaryotes	NoAbx34	unknownRikenellaceae	1	8.33333333333	8.33333333333	0.0652997257412	0.00242751441944
Ribosome_biogenesis_in_eukaryotes	NoAbx35	unknownRikenellaceae	1	6	6	0.0436999271668	0.00174781038199
Ribosome_biogenesis_in_eukaryotes	NoAbx36	unknownRikenellaceae	1	6.66666666667	6.66666666667	0.0529380624669	0.00194201153555
Ribosome_biogenesis_in_eukaryotes	NoAbx6wkrec37	unknownRikenellaceae	1	14.6666666667	14.6666666667	0.113066940768	0.00427242537821
Ribosome_biogenesis_in_eukaryotes	NoAbx6wkrec38	unknownRikenellaceae	1	10.3333333333	10.3333333333	0.0833557407905	0.0030101178801
Ribosome_biogenesis_in_eukaryotes	NoAbx6wkrec39	unknownRikenellaceae	1	11.3333333333	11.3333333333	0.0889819419	0.00330141961043
Ribosome_biogenesis_in_eukaryotes	NoAbx6wkrec40	unknownRikenellaceae	1	4.66666666667	4.66666666667	0.0365582974279	0.00135940807488
Ribosome_biogenesis_in_eukaryotes	NoAbx6wkrec41	unknownRikenellaceae	1	15.6666666667	15.6666666667	0.117764971185	0.00456372710854
Ribosome_biogenesis_in_eukaryotes	NoAbx6wkrec42	unknownRikenellaceae	1	4.33333333333	4.33333333333	0.0320552336333	0.00126230749811
Ribosome_biogenesis_in_eukaryotes	NoAbx6wkrec43	unknownRikenellaceae	1	5.66666666667	5.66666666667	0.0463594218707	0.00165070980522
Ribosome_biogenesis_in_eukaryotes	NoAbx6wkrec44	unknownRikenellaceae	1	7.66666666667	7.66666666667	0.0576368876081	0.00223331326588
Protein_processing_in_endoplasmic_reticulum	Cef6wkrec13	unknownRikenellaceae	2	5.66666666667	11.33333333334	0.1459599160052	0.00559519397959
Protein_processing_in_endoplasmic_reticulum	NoAbx29	unknownRikenellaceae	2	2	4	0.0416949447095	0.001974774345734
Protein_processing_in_endoplasmic_reticulum	NoAbx31	unknownRikenellaceae	2	6	12	0.1314328426565	0.00592432303721
Protein_processing_in_endoplasmic_reticulum	NoAbx32	unknownRikenellaceae	2	4.33333333333	8.66666666666	0.0875172489727	0.0042786777491
Protein_processing_in_endoplasmic_reticulum	NoAbx33	unknownRikenellaceae	2	7.66666666667	15.33333333334	0.170151769995	0.00756996832533
Protein_processing_in_endoplasmic_reticulum	NoAbx34	unknownRikenellaceae	2	8.33333333333	16.66666666666	0.2281626403426	0.00822822644057
Protein_processing_in_endoplasmic_reticulum	NoAbx35	unknownRikenellaceae	2	6	12	0.1584899445614	0.00592432303721
Protein_processing_in_endoplasmic_reticulum	NoAbx36	unknownRikenellaceae	2	6.66666666667	13.33333333334	0.1467759527493	0.00658258115246
Protein_processing_in_endoplasmic_reticulum	NoAbx6wkrec37	unknownRikenellaceae	2	14.6666666667	29.3333333334	0.333350465483	0.0144816785354
Protein_processing_in_endoplasmic_reticulum	NoAbx6wkrec38	unknownRikenellaceae	2	10.3333333333	20.6666666666	0.2381508170171	0.01020300078631
Protein_processing_in_endoplasmic_reticulum	NoAbx6wkrec39	unknownRikenellaceae	2	11.3333333333	22.6666666666	0.2873989986584	0.01119038795918
Protein_processing_in_endoplasmic_reticulum	NoAbx6wkrec40	unknownRikenellaceae	2	4.66666666667	9.33333333334	0.0951616419125	0.00460780680672
Protein_processing_in_endoplasmic_reticulum	NoAbx6wkrec41	unknownRikenellaceae	2	15.6666666667	31.3333333334	0.3493770776	0.01546906570824
Protein_processing_in_endoplasmic_reticulum	NoAbx6wkrec42	unknownRikenellaceae	2	4.33333333333	8.66666666666	0.1047059784632	0.0042786777491
Protein_processing_in_endoplasmic_reticulum	NoAbx6wkrec43	unknownRikenellaceae	2	5.66666666667	11.33333333334	0.1263946488568	0.00559519397959
Protein_processing_in_endoplasmic_reticulum	NoAbx6wkrec44	unknownRikenellaceae	2	7.66666666667	15.33333333334	0.1708038378924	0.00756996832533
FoxO_signaling_pathway	Cef6wkrec13	unknownRikenellaceae	1	5.66666666667	5.66666666667	0.0839713509509	0.00399262538605
FoxO_signaling_pathway	NoAbx29	unknownRikenellaceae	1	2	2	0.0228310502283	0.00140916190096
FoxO_signaling_pathway	NoAbx31	unknownRikenellaceae	1	6	6	0.0769230769231	0.00422748570288
FoxO_signaling_pathway	NoAbx32	unknownRikenellaceae	1	4.33333333333	4.33333333333	0.0538190850756	0.00305318411875
FoxO_signaling_pathway	NoAbx33	unknownRikenellaceae	1	7.66666666667	7.66666666667	0.0997614400347	0.00540178728701
FoxO_signaling_pathway	NoAbx34	unknownRikenellaceae	1	8.33333333333	8.33333333333	0.14438348253	0.00587150792066
FoxO_signaling_pathway	NoAbx35	unknownRikenellaceae	1	6	6	0.0809352517986	0.00422748570288
FoxO_signaling_pathway	NoAbx36	unknownRikenellaceae	1	6.66666666667	6.66666666667	0.102485267743	0.00469720633653
FoxO_signaling_pathway	NoAbx6wkrec37	unknownRikenellaceae	1	14.6666666667	14.6666666667	0.216962524655	0.0103338539404
FoxO_signaling_pathway	NoAbx6wkrec38	unknownRikenellaceae	1	10.3333333333	10.3333333333	0.138516532618	0.00728066982162
FoxO_signaling_pathway	NoAbx6wkrec39	unknownRikenellaceae	1	11.3333333333	11.3333333333	0.155891792756	0.0079852507721
FoxO_signaling_pathway	NoAbx6wkrec40	unknownRikenellaceae	1	4.66666666667	4.66666666667	0.0570613409415	0.00328804443557
FoxO_signaling_pathway	NoAbx6wkrec41	unknownRikenellaceae	1	15.6666666667	15.6666666667	0.189020711844	0.0110384348908
FoxO_signaling_pathway	NoAbx6wkrec42	unknownRikenellaceae	1	4.33333333333	4.33333333333	0.0587969244686	0.00305318411875
FoxO_signaling_pathway	NoAbx6wkrec43	unknownRikenellaceae	1	5.66666666667	5.66666666667	0.0994442819538	0.00399262538605
FoxO_signaling_pathway	NoAbx6wkrec44	unknownRikenellaceae	1	7.66666666667	7.66666666667	0.0957535387177	0.00540178728701
Phosphonate_and_phosphinate_metabolism	Cef6wkrec13	unknownRikenellaceae	1	5.66666666667	5.66666666667	0.106449592987	0.00558108995404
Phosphonate_and_phosphinate_metabolism	NoAbx29	unknownRikenellaceae	1	2	2	0.0250469630557	0.00196979645437
Phosphonate_and_phosphinate_metabolism	NoAbx31	unknownRikenellaceae	1	6	6	0.0896637608966	0.0059093893631
Phosphonate_and_phosphinate_metabolism	NoAbx32	unknownRikenellaceae	1	4.33333333333	4.33333333333	0.0612341026849	0.00426789231779
Phosphonate_and_phosphinate_metabolism	NoAbx33	unknownRikenellaceae	1	7.66666666667	7.66666666667	0.133101851852	0.0075508864084
Phosphonate_and_phosphinate_metabolism	NoAbx34	unknownRikenellaceae	1	8.33333333333	8.33333333333	0.183621006243	0.00820748522653
Phosphonate_and_phosphinate_metabolism	NoAbx35	unknownRikenellaceae	1	6	6	0.0942902042954	0.0059093893631
Phosphonate_and_phosphinate_metabolism	NoAbx36	unknownRikenellaceae	1	6.66666666667	6.66666666667	0.12746972594	0.00656598818122
Phosphonate_and_phosphinate_metabolism	NoAbx6wkrec37	unknownRikenellaceae	1	14.6666666667	14.6666666667	0.264582080577	0.0144451739987
Phosphonate_and_phosphinate_metabolism	NoAbx6wkrec38	unknownRikenellaceae	1	10.3333333333	10.3333333333	0.171460176991	0.0101772816809
Phosphonate_and_phosphinate_metabolism	NoAbx6wkrec39	unknownRikenellaceae	1	11.3333333333	11.3333333333	0.201660735469	0.0111621799081
Phosphonate_and_phosphinate_metabolism	NoAbx6wkrec40	unknownRikenellaceae	1	4.66666666667	4.66666666667	0.0688468158348	0.00459619172685
Phosphonate_and_phosphinate_metabolism	NoAbx6wkrec41	unknownRikenellaceae	1	15.6666666667	15.6666666667	0.252145922747	0.0154300722259
Phosphonate_and_phosphinate_metabolism	NoAbx6wkrec42	unknownRikenellaceae	1	4.33333333333	4.33333333333	0.0739266420245	0.00426789231779
Phosphonate_and_phosphinate_metabolism	NoAbx6wkrec43	unknownRikenellaceae	1	5.66666666667	5.66666666667	0.110067983166	0.00558108995404
Phosphonate_and_phosphinate_metabolism	NoAbx6wkrec44	unknownRikenellaceae	1	7.66666666667	7.66666666667	0.124190064795	0.0075508864084
Epithelial_cell_signaling_in_Helicobacter_pylori_infection	Cef6wkrec13	unknownRikenellaceae	2	5.66666666667	11.3333333333	0.0461956521739	0.00194916687448
Epithelial_cell_signaling_in_Helicobacter_pylori_infection	NoAbx29	unknownRikenellaceae	2	2	4	0.0167294019239	0.000687941249817
Epithelial_cell_signaling_in_Helicobacter_pylori_infection	NoAbx31	unknownRikenellaceae	2	6	12	0.0477168798462	0.00206382374945
Epithelial_cell_signaling_in_Helicobacter_pylori_infection	NoAbx32	unknownRikenellaceae	2	4.33333333333	8.66666666667	0.0334965215151	0.0014905393746
Epithelial_cell_signaling_in_Helicobacter_pylori_infection	NoAbx33	unknownRikenellaceae	2	7.66666666667	15.3333333333	0.06089892103	0.0026371081243
Epithelial_cell_signaling_in_Helicobacter_pylori_infection	NoAbx34	unknownRikenellaceae	2	8.33333333333	16.6666666667	0.0671366230279	0.00286642187424
Epithelial_cell_signaling_in_Helicobacter_pylori_infection	NoAbx35	unknownRikenellaceae	2	6	12	0.0473497303696	0.00206382374945
Epithelial_cell_signaling_in_Helicobacter_pylori_infection	NoAbx36	unknownRikenellaceae	2	6.66666666667	13.3333333333	0.054817048102	0.00229313749939
Epithelial_cell_signaling_in_Helicobacter_pylori_infection	NoAbx6wkrec37	unknownRikenellaceae	2	14.6666666667	29.3333333333	0.119492158327	0.00504490249866
Epithelial_cell_signaling_in_Helicobacter_pylori_infection	NoAbx6wkrec38	unknownRikenellaceae	2	10.3333333333	20.6666666667	0.0872072578944	0.00355436312406
Epithelial_cell_signaling_in_Helicobacter_pylori_infection	NoAbx6wkrec39	unknownRikenellaceae	2	11.3333333333	22.6666666667	0.0940265486726	0.00389833374896
Epithelial_cell_signaling_in_Helicobacter_pylori_infection	NoAbx6wkrec40	unknownRikenellaceae	2	4.66666666667	9.33333333333	0.0373931623932	0.00160519624957
Epithelial_cell_signaling_in_Helicobacter_pylori_infection	NoAbx6wkrec41	unknownRikenellaceae	2	15.6666666667	31.3333333333	0.1227154047	0.00538887312357
Epithelial_cell_signaling_in_Helicobacter_pylori_infection	NoAbx6wkrec42	unknownRikenellaceae	2	4.33333333333	8.66666666667	0.0330515477023	0.0014905393746
Epithelial_cell_signaling_in_Helicobacter_pylori_infection	NoAbx6wkrec43	unknownRikenellaceae	2	5.66666666667	11.3333333333	0.0475424736069	0.00194916687448
Epithelial_cell_signaling_in_Helicobacter_pylori_infection	NoAbx6wkrec44	unknownRikenellaceae	2	7.66666666667	15.3333333333	0.0621411685241	0.0026371081243
Sulfur_metabolism	Cef6wkrec13	unknownRikenellaceae	1	5.66666666667	5.66666666667	1	0.0327174749808
Sulfur_metabolism	NoAbx29	unknownRikenellaceae	1	2	2	1	0.0115473441109
Sulfur_metabolism	NoAbx31	unknownRikenellaceae	1	6	6	1	0.0346420323326
Sulfur_metabolism	NoAbx32	unknownRikenellaceae	1	4.33333333333	4.33333333333	0.962962962963	0.0250192455735
Sulfur_metabolism	NoAbx33	unknownRikenellaceae	1	7.66666666667	7.66666666667	0.836363636364	0.0442648190916
Sulfur_metabolism	NoAbx34	unknownRikenellaceae	1	8.33333333333	8.33333333333	1	0.0481139337952
Sulfur_metabolism	NoAbx35	unknownRikenellaceae	1	6	6	1	0.0346420323326
Sulfur_metabolism	NoAbx36	unknownRikenellaceae	1	6.66666666667	6.66666666667	1	0.0384911470362
Sulfur_metabolism	NoAbx6wkrec37	unknownRikenellaceae	1	14.6666666667	14.6666666667	1	0.0846805234796
Sulfur_metabolism	NoAbx6wkrec38	unknownRikenellaceae	1	10.3333333333	10.3333333333	1	0.0596612779061
Sulfur_metabolism	NoAbx6wkrec39	unknownRikenellaceae	1	11.3333333333	11.3333333333	1	0.0654349499615
Sulfur_metabolism	NoAbx6wkrec40	unknownRikenellaceae	1	4.66666666667	4.66666666667	1	0.0269438029253
Sulfur_metabolism	NoAbx6wkrec41	unknownRikenellaceae	1	15.6666666667	15.6666666667	1	0.090454195535
Sulfur_metabolism	NoAbx6wkrec42	unknownRikenellaceae	1	4.33333333333	4.33333333333	1	0.0250192455735
Sulfur_metabolism	NoAbx6wkrec43	unknownRikenellaceae	1	5.66666666667	5.66666666667	1	0.0327174749808
Sulfur_metabolism	NoAbx6wkrec44	unknownRikenellaceae	1	7.66666666667	7.66666666667	1	0.0442648190916
Bacterial_secretion_system	Cef6wkrec13	unknownRikenellaceae	1	5.66666666667	5.66666666667	0.122832369942	0.00623395672901
Bacterial_secretion_system	NoAbx29	unknownRikenellaceae	1	2	2	0.0260190806592	0.002200220022
Bacterial_secretion_system	NoAbx31	unknownRikenellaceae	1	6	6	0.09375	0.00660066006601
Bacterial_secretion_system	NoAbx32	unknownRikenellaceae	1	4.33333333333	4.33333333333	0.0652938221999	0.004767143381
Bacterial_secretion_system	NoAbx33	unknownRikenellaceae	1	7.66666666667	7.66666666667	0.138470800722	0.00843417675101
Bacterial_secretion_system	NoAbx34	unknownRikenellaceae	1	8.33333333333	8.33333333333	0.200320512821	0.00916758342501
Bacterial_secretion_system	NoAbx35	unknownRikenellaceae	1	6	6	0.114068441065	0.00660066006601
Bacterial_secretion_system	NoAbx36	unknownRikenellaceae	1	6.66666666667	6.66666666667	0.125156445557	0.00733406674001
Bacterial_secretion_system	NoAbx6wkrec37	unknownRikenellaceae	1	14.6666666667	14.6666666667	0.284605433376	0.016134946828
Bacterial_secretion_system	NoAbx6wkrec38	unknownRikenellaceae	1	10.3333333333	10.3333333333	0.169769989047	0.011367803447
Bacterial_secretion_system	NoAbx6wkrec39	unknownRikenellaceae	1	11.3333333333	11.3333333333	0.232558139535	0.012467913458
Bacterial_secretion_system	NoAbx6wkrec40	unknownRikenellaceae	1	4.66666666667	4.66666666667	0.0688976377953	0.00513384671801
Bacterial_secretion_system	NoAbx6wkrec41	unknownRikenellaceae	1	15.6666666667	15.6666666667	0.267349260523	0.017235056839
Bacterial_secretion_system	NoAbx6wkrec42	unknownRikenellaceae	1	4.33333333333	4.33333333333	0.0746268656716	0.004767143381
Bacterial_secretion_system	NoAbx6wkrec43	unknownRikenellaceae	1	5.66666666667	5.66666666667	0.115332428765	0.00623395672901
